Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:People Occupant Count [](TimeStep),EMS:PerimeterZN1_Q_Sen [W](TimeStep),EMS:PerimeterZN1_Q_Lat [W](TimeStep),PERIMETER_ZN_1_WALL_WEST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_EAST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_FLOOR:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_CEILING:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Radiant Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Dewpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Humidity Ratio [](TimeStep),PERIMETER_ZN_1:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FMU_PERIMETER_ZN_1_PH:Schedule Value [](TimeStep),FMU_PERIMETER_ZN_1_PF:Schedule Value [](TimeStep),PERIMETER_ZN_1 NODE1:System Node Temperature [C](TimeStep),PERIMETER_ZN_1 NODE1:System Node Mass Flow Rate [kg/s](TimeStep),PERIMETER_ZN_1 NODE1:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep) 
 08/25  22:42:00,24.759999999999999,14.400000000000003,0.01070406546581946,52.8,0.0,0.0,0.0,28.91315379416735,29.857336054486639,25.970054522844408,25.970220830986365,25.97022083098699,25.970220830986933,25.970220830986933,25.970054531485404,28.88041557997509,28.892801147040609,30.104767863106873,29.829121337777655,29.757464045538144,27.005425254000369,30.21264084916192,0.023628944651181009,83.02316089052859,21.0,26.7,20.0,25.56,0.0,0.0,30.217783179951128,0.0,0.023647286646009508 
 08/25  22:43:00,24.74,14.4,0.010704798265391202,52.86666666666667,0.0,0.0,0.0,28.90936127569779,29.851459068100174,25.95856612925445,25.958732369426458,25.95873236942657,25.958732369426686,25.958732369426686,25.958566137892434,28.876755204498904,28.88933845211999,30.103355728034026,29.82437315113564,29.753523837957127,26.992777216069386,30.207510298847624,0.023610737944292999,82.98592894903892,21.0,26.7,20.0,25.56,0.0,0.0,30.21264084916192,0.0,0.023628944651181009 
 08/25  22:44:00,24.72,14.399999999999999,0.010705511197074563,52.93333333333333,0.0,0.0,0.0,28.905580615944087,29.845601387868699,25.947082581715109,25.94724875424913,25.947248754250098,25.94724875425038,25.94724875425038,25.947082590350193,28.873105658924936,28.885886907761529,30.10194457239645,29.819636697374585,29.74959642937495,26.980214886675517,30.202391462846366,0.023592665989235728,82.94906743192998,21.0,26.7,20.0,25.56,0.0,0.0,30.207510298847624,0.0,0.023610737944292999 
 08/25  22:45:00,24.699999999999997,14.4,0.010706205540857522,53.0,0.0,0.0,0.0,28.901811189322357,29.839762100635299,25.935607331070345,25.9357734362668,25.935773436266687,25.935773436266119,25.935773436266119,25.93560733970196,28.869466328178807,28.882446083161658,30.100533978411649,29.814911108357739,29.74567608461187,26.967736507085296,30.19728427710915,0.023574728255223933,82.9125705346503,21.0,26.7,20.0,25.56,0.0,0.0,30.202391462846366,0.0,0.023592665989235728 
 08/25  22:46:00,24.68,14.4,0.01070688009494281,53.06666666666667,0.0,0.0,0.0,28.8980526495974,29.83394070808019,25.924136263835864,25.924302302036609,25.924302302037235,25.924302302036496,25.924302302036496,25.92413627246134,28.865836876508309,28.87901563253105,30.09911762312338,29.81019593394424,29.741761182124855,26.955343193700846,30.19218866190118,0.02355692421571216,82.87644153116456,21.0,26.7,20.0,25.56,0.0,0.0,30.19728427710915,0.0,0.023574728255223933 
 08/25  22:47:00,24.66,14.399999999999999,0.01070753613976438,53.13333333333333,0.0,0.0,0.0,28.89430490818487,29.828137006856126,25.912669498130187,25.91283546966133,25.9128354696619,25.912835469661219,25.912835469661276,25.912669506756744,28.86221722501393,28.875595519484635,30.097701826120539,29.805491034808257,29.73785299915192,26.943034147841784,30.18710452858551,0.023539253349419917,82.84067917300694,21.0,26.7,20.0,25.56,0.0,0.0,30.19218866190118,0.0,0.02355692421571216 
 08/25  22:48:00,24.64,14.4,0.010708172472892304,53.2,0.0,0.0,0.0,28.890567830406824,29.822350729975118,25.901207518861726,25.901373424039435,25.90137342403915,25.90137342403932,25.901373424039208,25.90120752748288,28.858607248146748,28.872185631796158,30.096286579768575,29.8007962092288,29.733951446712017,26.930808517804168,30.182031786437528,0.023521715139259985,82.80528222175198,21.0,26.7,20.0,25.56,0.0,0.0,30.18710452858551,0.0,0.023539253349419917 
 08/25  22:49:00,24.62,14.4,0.0107087903751976,53.266666666666669,0.0,0.0,0.0,28.88684127923508,29.816581615106054,25.889750226246635,25.88991606538991,25.889916065390027,25.889916065390197,25.88991606538957,25.889750234864097,28.855006818008396,28.86878584671958,30.09487188224009,29.796111262550207,29.730056423303276,26.918667483669908,30.176970344395433,0.023504309073351338,82.77025397779352,21.0,26.7,20.0,25.56,0.0,0.0,30.182031786437528,0.0,0.023521715139259985 
 08/25  22:50:00,24.599999999999999,14.399999999999999,0.010709388643626392,53.33333333333333,0.0,0.0,0.0,28.883125852561475,29.810830248245247,25.878297618567787,25.878463391993479,25.878463391993706,25.878463391994047,25.878463391993138,25.87829762718127,28.851416541843773,28.865396467680399,30.093451923867307,29.791436872015408,29.72617221469235,26.906609620528444,30.171920127908586,0.023487034643959439,82.73558417383846,21.0,26.7,20.0,25.56,0.0,0.0,30.176970344395433,0.0,0.023504309073351338 
 08/25  22:51:00,24.58,14.4,0.01070996855947836,53.4,0.0,0.0,0.0,28.87942097285405,29.805095825349967,25.86685266222412,25.867018370220479,25.86701837022065,25.867018370220309,25.867018370219968,25.866852670834704,28.84783585202716,28.862017119207328,30.092032523361028,29.78677229525658,29.722294525127805,26.894635683778377,30.166881062283254,0.02346989134849683,82.7012806572511,21.0,26.7,20.0,25.56,0.0,0.0,30.171920127908586,0.0,0.023487034643959439 
 08/25  22:52:00,24.56,14.4,0.010710528919084028,53.46666666666667,0.0,0.0,0.0,28.875726418689337,29.799378024450716,25.85541191479564,25.855577557688379,25.855577557688208,25.855577557688549,25.855577557687867,25.855411923402813,28.844264536984537,28.85864761641846,30.090613672750555,29.78211727987929,29.71842317476282,26.882745039681298,30.161853062573895,0.02345287868847698,82.66733771109857,21.0,26.7,20.0,25.56,0.0,0.0,30.166881062283254,0.0,0.02346989134849683 
 08/25  22:53:00,24.54,14.4,0.010711071004163575,53.53333333333333,0.0,0.0,0.0,28.87204201542588,29.79367656265804,25.843975932376624,25.844141510470423,25.844141510471105,25.844141510471446,25.844141510471787,25.843975940979818,28.840702431164109,28.85528780519739,30.089195371776044,29.777471619956275,29.71455807032111,26.870936971347246,30.15683603626789,0.0234359961705038,82.63375867555863,21.0,26.7,20.0,25.56,0.0,0.0,30.161853062573895,0.0,0.02345287868847698 
 08/25  22:54:00,24.52,14.4,0.010711593610440702,53.6,0.0,0.0,0.0,28.86836747873119,29.787991028615499,25.832544600668088,25.832710114274279,25.832710114274279,25.832710114273256,25.832710114273256,25.832544609269634,28.83714925881497,28.851937372945434,30.087771555583804,29.772834978054527,29.71069774640329,26.859212086560249,30.151829883566145,0.023419243305238585,82.60053786026923,21.0,26.7,20.0,25.56,0.0,0.0,30.15683603626789,0.0,0.0234359961705038 
 08/25  22:55:00,24.499999999999998,14.4,0.01071209739818271,53.66666666666667,0.0,0.0,0.0,28.864702734492274,29.78232126409673,25.82111739527329,25.821282844699,25.821282844699569,25.821282844699455,25.82128284469991,25.821117403871257,28.833604954396564,28.848596278408278,30.086348291972468,29.76820727828574,29.706843428609966,26.847570533482384,30.14683450252393,0.023402619607926266,82.5676786236285,21.0,26.7,20.0,25.56,0.0,0.0,30.151829883566145,0.0,0.023419243305238585 
 08/25  22:56:00,24.48,14.4,0.010712583028109218,53.733333333333337,0.0,0.0,0.0,28.86104848968111,29.77666799718421,25.80969489424558,25.80986027979202,25.809860279791225,25.809860279791793,25.80986027979253,25.80969490283792,28.83007023364084,28.845264986497467,30.084925980476635,29.763589354996179,29.703000619501006,26.836011193469877,30.14184981055459,0.023386124598892455,82.5351798173143,21.0,26.7,20.0,25.56,0.0,0.0,30.14683450252393,0.0,0.023402619607926266 
 08/25  22:57:00,24.459999999999999,14.4,0.01071304929505071,53.8,0.0,0.0,0.0,28.85740411526885,29.771030373055383,25.798280378279857,25.79844570022533,25.79844570022499,25.798445700224307,25.79844570022442,25.798280386870034,28.826544476814889,28.841943038544988,30.083504229004757,29.75898042146752,29.699163879276495,26.824534656217148,30.136875725492258,0.023369757802402324,82.5030403026373,21.0,26.7,20.0,25.56,0.0,0.0,30.14184981055459,0.0,0.023386124598892455 
 08/25  22:58:00,24.439999999999999,14.4,0.010713497481740069,53.86666666666667,0.0,0.0,0.0,28.853769256660156,29.765407932882757,25.786869967273675,25.787035225932017,25.78703522593139,25.78703522593122,25.787035225931278,25.786869975861579,28.823027338589584,28.83863007002382,30.0820770397458,29.754380089844476,29.695331670755249,26.813140311183106,30.13191215037008,0.023353518747625734,82.47125895385548,21.0,26.7,20.0,25.56,0.0,0.0,30.136875725492258,0.0,0.023369757802402324 
 08/25  22:59:00,24.42,14.4,0.010713926382423259,53.93333333333333,0.0,0.0,0.0,28.85014381196463,29.759800500755746,25.77546376731982,25.775628962987186,25.775628962986958,25.775628962986617,25.77562896298656,25.775463775903405,28.819518725601488,28.835326020896596,30.080650416615634,29.749788268436189,29.69150521469789,26.801828423055075,30.126958979050543,0.02333740696766314,82.43983014596896,21.0,26.7,20.0,25.56,0.0,0.0,30.13191215037008,0.0,0.023353518747625734 
 08/25  23:00:00,24.4,14.4,0.010714337280223073,54.0,0.0,0.0,0.0,28.846527641704584,29.75420784231432,25.764062242405204,25.76422737537871,25.76422737537905,25.76422737537837,25.764227375378824,25.76406225098617,28.816018506384866,28.832030767515893,30.07922436006717,29.745204805651015,29.687684436963815,26.790598570347698,30.12201610188345,0.023321422000509137,82.408761795285,21.0,26.7,20.0,25.56,0.0,0.0,30.126958979050543,0.0,0.02333740696766314 
 08/25  23:01:00,24.391666666666667,14.41,0.010722348138260386,54.06666666666666,0.0,0.0,0.0,28.842937385395027,29.74863774107657,25.758968239166678,25.759133288148975,25.75913328814977,25.759133288148975,25.75913328814994,25.75896824774395,28.812543325428618,28.828766357248094,30.07780708221185,29.740649565873846,29.68406145994481,26.779373110464819,30.119478245875454,0.02330545347832453,82.36636048398199,21.0,26.7,20.0,25.56,0.0,0.0,30.12201610188345,0.0,0.023321422000509137 
 08/25  23:02:00,24.383333333333334,14.42,0.010730348145393571,54.13333333333333,0.0,0.0,0.0,28.839457605181694,29.743157761825846,25.753258736519,25.753423716486055,25.75342371648651,25.753423716486965,25.75342371648685,25.753258745090933,28.809178412469185,28.82561230976213,30.076396582009719,29.736190927390824,29.6805097330862,26.768102050910099,30.118447605391425,0.023289431458559288,82.316646072763,21.0,26.7,20.0,25.56,0.0,0.0,30.119478245875454,0.0,0.02330545347832453 
 08/25  23:03:00,24.374999999999998,14.43,0.010738336684684108,54.199999999999999,0.0,0.0,0.0,28.836090280716545,29.737766386039139,25.747943572936835,25.74810847480228,25.748108474801144,25.748108474799609,25.74810847480103,25.747943581506207,28.80592574174559,28.822570886866389,30.074994970583015,29.73182699728914,29.677041447026988,26.756770452809599,30.117912834646398,0.023273331753566385,82.2643182750444,21.0,26.7,20.0,25.56,0.0,0.0,30.118447605391425,0.0,0.023289431458559288 
 08/25  23:04:00,24.366666666666668,14.440000000000002,0.01074631501070377,54.266666666666669,0.0,0.0,0.0,28.83280674437263,29.73244198233681,25.74267823176592,25.742843056597395,25.74284305659711,25.74284305659762,25.742843056597395,25.742678240329498,28.802756440816056,28.819613233540406,30.073597229682659,29.727532018446384,29.673619898724117,26.745375047761859,30.117393002211604,0.023257151960081235,82.21163961218771,21.0,26.7,20.0,25.56,0.0,0.0,30.117912834646398,0.0,0.023273331753566385 
 08/25  23:05:00,24.35833333333333,14.45,0.010754282507021719,54.333333333333339,0.0,0.0,0.0,28.829582507718606,29.727167150817576,25.73742280069706,25.737587548455055,25.737587548453918,25.73758754845437,25.73758754845528,25.73742280925751,28.799645849409396,28.816714741335134,30.072200904723269,29.723285788989977,29.670226587976964,26.733918203803826,30.11676664832041,0.02324089522042359,82.15919608397306,21.0,26.7,20.0,25.56,0.0,0.0,30.117393002211604,0.0,0.023257151960081235 
 08/25  23:06:00,24.35,14.46,0.010762239180700843,54.400000000000009,0.0,0.0,0.0,28.826403285647819,29.721932304701264,25.73215537146092,25.732320042604898,25.732320042604898,25.73232004260433,25.732320042604444,25.732155380018584,28.79657958331579,28.813860978969627,30.070809978847966,29.719077269715706,29.666854049217649,26.722400851048904,30.11604470720497,0.02322456424378021,82.10694200505603,21.0,26.7,20.0,25.56,0.0,0.0,30.11676664832041,0.0,0.02324089522042359 
 08/25  23:07:00,24.341666666666666,14.47,0.010770185038802,54.46666666666666,0.0,0.0,0.0,28.823261572197418,29.716732669288804,25.726878956837596,25.727043551666726,25.72704355166684,25.727043551666385,25.727043551665817,25.726878965389859,28.793550086534276,28.81104423827375,30.069419547000117,29.714901075683124,29.663498341117476,26.710825734764826,30.115256800500707,0.023208160454398338,82.05474217270835,21.0,26.7,20.0,25.56,0.0,0.0,30.11604470720497,0.0,0.02322456424378021 
 08/25  23:08:00,24.333333333333333,14.48,0.010778120088383834,54.53333333333334,0.0,0.0,0.0,28.820157401654176,29.711570662504525,25.721597102802094,25.721761621574957,25.721761621575298,25.721761621575469,25.721761621576435,25.72159711135066,28.790557366245499,28.80826310263259,30.06803169993904,29.710759517153976,29.660186650007338,26.69919135854754,30.114420321440574,0.023191684537441114,82.0025175266078,21.0,26.7,20.0,25.56,0.0,0.0,30.115256800500707,0.0,0.023208160454398338 
 08/25  23:09:00,24.325,14.49,0.010786044336502999,54.599999999999997,0.0,0.0,0.0,28.81708528118011,29.70644148016041,25.716329221031118,25.716493663841449,25.71649366384122,25.7164936638423,25.716493663841278,25.716329229575196,28.787595913360567,28.805512786950897,30.066644442353529,29.706647637571355,29.65689083865342,26.68749975482678,30.11354136356893,0.023175136941721715,81.95024219430609,21.0,26.7,20.0,25.56,0.0,0.0,30.114420321440574,0.0,0.023191684537441114 
 08/25  23:10:00,24.316666666666668,14.5,0.010793957790213808,54.666666666666667,0.0,0.0,0.0,28.814042358050214,29.70134348882369,25.71105616801117,25.71122053515012,25.711220535150234,25.71122053514989,25.711220535150575,25.711056176552007,28.784662863910197,28.802790503759728,30.06526208985187,29.70256375264004,29.653610524338274,26.675748873002065,30.112620997132774,0.023158518100531986,81.89790823581429,21.0,26.7,20.0,25.56,0.0,0.0,30.11354136356893,0.0,0.023175136941721715 
 08/25  23:11:00,24.30833333333333,14.51,0.010801859828487104,54.733333333333337,0.0,0.0,0.0,28.8110262144744,29.696275269873813,25.705781329314733,25.70594562097517,25.705945620975514,25.705945620975969,25.705945620976367,25.705781337851705,28.78175579161086,28.800093821192698,30.06388025205529,29.698506457486415,29.650343953557365,26.663941520437669,30.11165914419707,0.023141828480291585,81.8455167990367,21.0,26.7,20.0,25.56,0.0,0.0,30.112620997132774,0.0,0.023158518100531986 
 08/25  23:12:00,24.3,14.520000000000002,0.01080975171402924,54.800000000000007,0.0,0.0,0.0,28.80803484445908,29.691235694223289,25.700503463472104,25.700667679882714,25.700667679884078,25.70066767988294,25.700667679882714,25.700503472005836,28.778872684536404,28.79742072386093,30.06249889203373,29.694474663665586,29.647090328624427,26.65207568091127,30.11065590635059,0.023125068572739037,81.7930735908143,21.0,26.7,20.0,25.56,0.0,0.0,30.11165914419707,0.0,0.023141828480291585 
 08/25  23:13:00,24.291666666666666,14.53,0.01081763282631386,54.86666666666666,0.0,0.0,0.0,28.80506654707694,29.68622380784838,25.695222497767305,25.695386639143068,25.69538663914227,25.695386639142556,25.69538663914284,25.695222506296547,28.7760118385176,28.794769506304239,30.06111797760254,29.69046747927206,29.643849007246275,26.640152883170214,30.109611704549196,0.023108238879676558,81.74057539699324,21.0,26.7,20.0,25.56,0.0,0.0,30.11065590635059,0.0,0.023125068572739037 
 08/25  23:14:00,24.28333333333333,14.54,0.010825503172386722,54.93333333333333,0.0,0.0,0.0,28.802123574633439,29.681243038118049,25.689938276998704,25.690102343557784,25.690102343558239,25.69010234355852,25.690102343557898,25.689938285524478,28.773175504579187,28.792141335799955,30.059742134530226,29.68648851415997,29.640644477952106,26.628172885090796,30.108527222406776,0.02309133990513245,81.68801902097518,21.0,26.7,20.0,25.56,0.0,0.0,30.109611704549196,0.0,0.023108238879676558 
 08/25  23:15:00,24.275,14.55,0.010833362759291728,55.0,0.0,0.0,0.0,28.799202443394927,29.676289857431504,25.684665670787298,25.684829662630138,25.684829662630479,25.68482966263008,25.684829662629569,25.68466567930841,28.77036020049137,28.78953344474453,30.058366718488558,29.682534258419655,29.637452137129605,26.616136216908758,30.1074031947514,0.023074372153135654,81.63540574176582,21.0,26.7,20.0,25.56,0.0,0.0,30.108527222406776,0.0,0.02309133990513245 
 08/25  23:16:00,24.266666666666667,14.56,0.010841211594069934,55.06666666666667,0.0,0.0,0.0,28.796301607358296,29.67136321057457,25.679387532129114,25.67955144952805,25.679551449528334,25.679551449527595,25.679551449528505,25.67938754064602,28.767564383328428,28.786944410810407,30.05699170176513,29.678603706296714,29.634271110501265,26.604042982121734,30.106240299813483,0.023057336127716298,81.58272791159048,21.0,26.7,20.0,25.56,0.0,0.0,30.1074031947514,0.0,0.023074372153135654 
 08/25  23:17:00,24.258333333333334,14.57,0.01084904968376106,55.13333333333334,0.0,0.0,0.0,28.79341986716129,29.666462271016376,25.674106551672936,25.67427039482368,25.674270394823453,25.67427039482351,25.67427039482334,25.67410656018734,28.7647868572034,28.784373112614668,30.055617065973146,29.674696106604146,29.631100994828203,26.591893534781545,30.105039164621336,0.023040232333301996,81.52999128522952,21.0,26.7,20.0,25.56,0.0,0.0,30.106240299813483,0.0,0.023057336127716298 
 08/25  23:18:00,24.249999999999998,14.58,0.0108568764037857,55.199999999999999,0.0,0.0,0.0,28.790556246937635,29.661586379521176,25.668822229587023,25.66898599869944,25.66898599869819,25.668985998698589,25.668985998698873,25.668822238096824,28.76202665012431,28.781818644455617,30.05424503312132,29.670810872854589,29.62794186568346,26.579687875943038,30.103800390406048,0.023023061274464134,81.47718823420338,21.0,26.7,20.0,25.56,0.0,0.0,30.105039164621336,0.0,0.023040232333301996 
 08/25  23:19:00,24.241666666666665,14.59,0.01086469302390877,55.266666666666669,0.0,0.0,0.0,28.7877098187893,29.6567348603679,25.66353478307275,25.663698478349035,25.663698478350456,25.66369847834983,25.663698478350285,25.663534791577946,28.759282838814085,28.7792801151405,30.052873345110937,29.66694739706462,29.624792869285046,26.56742677452661,30.102524566165525,0.023005823457160108,81.42432006479084,21.0,26.7,20.0,25.56,0.0,0.0,30.103800390406048,0.0,0.023023061274464134 
 08/25  23:20:00,24.233333333333336,14.600000000000002,0.010872498920050154,55.33333333333334,0.0,0.0,0.0,28.78488276162094,29.651910550330777,25.658243959843618,25.658407581492669,25.65840758149318,25.65840758149318,25.658407581493408,25.658243968346484,28.756557607220996,28.776758835441155,30.051503433404233,29.663108667574954,29.621673671619946,26.55511014524837,30.10121235460831,0.0229885193880741,81.37138363328566,21.0,26.7,20.0,25.56,0.0,0.0,30.102524566165525,0.0,0.023005823457160108 
 08/25  23:21:00,24.224999999999999,14.610000000000002,0.010880294099240452,55.4,0.0,0.0,0.0,28.782072544762479,29.64711064209167,25.652961798833247,25.653125346966534,25.65312534696568,25.65312534696602,25.653125346965909,25.652961807331736,28.753848431001935,28.774252902934309,30.05013386536478,29.65929188720285,29.618564676482909,26.54273707797355,30.099864417415554,0.022971149574454586,81.31837580824699,21.0,26.7,20.0,25.56,0.0,0.0,30.10121235460831,0.0,0.0229885193880741 
 08/25  23:22:00,24.21666666666666,14.62,0.01088807856850804,55.46666666666666,0.0,0.0,0.0,28.77927817064122,29.64233433825587,25.64767455888591,25.647838033747406,25.647838033747349,25.64783803374752,25.647838033747236,25.64767456738116,28.751154319370927,28.771761457422188,30.048765981594579,29.655496289884998,29.615465550419605,26.530310580103966,30.09848136792069,0.02295371452412184,81.26529791623104,21.0,26.7,20.0,25.56,0.0,0.0,30.099864417415554,0.0,0.022971149574454586 
 08/25  23:23:00,24.208333333333337,14.63,0.01089585233487947,55.53333333333334,0.0,0.0,0.0,28.776498826848909,29.637580955788129,25.642384524976025,25.64254792675092,25.64254792675041,25.642547926750355,25.642547926751037,25.642384533467067,28.748474466337624,28.769283766312215,30.0473984090202,29.651721239899268,29.612375708255905,26.517827839428347,30.097063783037315,0.022936214745493047,81.2121512848542,21.0,26.7,20.0,25.56,0.0,0.0,30.09848136792069,0.0,0.02295371452412184 
 08/25  23:24:00,24.2,14.64,0.010903615405378743,55.6,0.0,0.0,0.0,28.773733818892297,29.632849910819503,25.63709119716691,25.637254526054563,25.63725452605587,25.6372545260557,25.637254526054677,25.637091205655567,28.74580818360862,28.766819196524329,30.04603113531979,29.647966195958128,29.609294826762779,26.505291936448704,30.095612220391759,0.022918650747587013,81.15892836300883,21.0,26.7,20.0,25.56,0.0,0.0,30.097063783037315,0.0,0.022936214745493047 
 08/25  23:25:00,24.191666666666664,14.649999999999999,0.010911367787027986,55.666666666666667,0.0,0.0,0.0,28.770982523016554,29.628140672556314,25.631794635901885,25.63195789209567,25.631957892094193,25.631957892094193,25.631957892093739,25.631794644385538,28.743154853824696,28.764367175409736,30.044664149186074,29.644230667325635,29.60622262783492,26.492700492683846,30.094127227491783,0.022901023040012553,81.10563049772418,21.0,26.7,20.0,25.56,0.0,0.0,30.095612220391759,0.0,0.022918650747587013 
 08/25  23:26:00,24.18333333333333,14.66,0.010919108851224515,55.733333333333337,0.0,0.0,0.0,28.76824690855255,29.6234556608154,25.626494827782495,25.626658011471478,25.626658011470228,25.62665801147017,25.626658011470626,25.62649483626126,28.740516452769119,28.76192895591016,30.043299364516686,29.64051718483413,29.603175905895058,26.48005567776961,30.092609416221458,0.02288333213242492,81.05225460116547,21.0,26.7,20.0,25.56,0.0,0.0,30.094127227491783,0.0,0.022901023040012553 
 08/25  23:27:00,24.174999999999998,14.670000000000002,0.010926839875732356,55.800000000000007,0.0,0.0,0.0,28.76552492105254,29.618792495543393,25.621201955708615,25.621365067007674,25.621365067008527,25.621365067008129,25.621365067007674,25.621201964183855,28.737890933307548,28.75950302050863,30.041934868062126,29.636823359028928,29.600137971972108,26.467356892753644,30.091059396019106,0.022865578535737627,80.99880646309249,21.0,26.7,20.0,25.56,0.0,0.0,30.092609416221458,0.0,0.02288333213242492 
 08/25  23:28:00,24.166666666666666,14.68,0.010934560232443667,55.86666666666667,0.0,0.0,0.0,28.762815767457626,29.614150472993545,25.61590442381282,25.6160674629499,25.616067462948878,25.616067462949446,25.6160674629499,25.61590443228522,28.73527750986629,28.757088691035525,30.04057064564006,29.633148494566688,29.597108306884047,26.454605262744466,30.089477731887265,0.02284776276142023,80.94527414917735,21.0,26.7,20.0,25.56,0.0,0.0,30.091059396019106,0.0,0.022865578535737627 
 08/25  23:29:00,24.15833333333333,14.69,0.0109422699283716,55.93333333333334,0.0,0.0,0.0,28.760118835806894,29.609529028574089,25.61060405894318,25.610767026092505,25.610767026092164,25.610767026091027,25.610767026092505,25.610604067412056,28.732675577406547,28.754685433204647,30.0392066880626,29.629492050448854,29.594086675483369,26.441799736524083,30.087864955681675,0.022829885321341886,80.89166346247424,21.0,26.7,20.0,25.56,0.0,0.0,30.089477731887265,0.0,0.02284776276142023 
 08/25  23:30:00,24.15,14.7,0.010949968970527203,56.0,0.0,0.0,0.0,28.757433600077428,29.604927673618584,25.605300567242467,25.605463462588433,25.605463462589627,25.605463462589797,25.605463462588888,25.605300575708385,28.73008461645284,28.75229278099967,30.037843360462554,29.625853558088765,29.591072900275337,26.428940592873095,30.086221581828256,0.022811946727789736,80.8379757726096,21.0,26.7,20.0,25.56,0.0,0.0,30.087864955681675,0.0,0.022829885321341886 
 08/25  23:31:00,24.141666666666667,14.71,0.0109576573659195,56.06666666666666,0.0,0.0,0.0,28.75475957142767,29.600345946777386,25.59999402371932,25.60015684744326,25.600156847444567,25.60015684744451,25.60015684744309,25.599994032179269,28.727504144780608,28.74991029159118,30.03648027877864,29.622232573878855,29.588066669799955,26.416029437885908,30.08454811510116,0.02279394749349907,80.78419919075108,21.0,26.7,20.0,25.56,0.0,0.0,30.086221581828256,0.0,0.022811946727789736 
 08/25  23:32:00,24.133333333333334,14.72,0.01096533512155515,56.13333333333333,0.0,0.0,0.0,28.752098471871844,29.595785909815299,25.594684393855915,25.59484714613791,25.594847146137967,25.594847146137114,25.594847146138024,25.59468440231251,28.724935891021425,28.74753906997382,30.03511848331072,29.61863123852207,29.58508228773362,26.40306582947187,30.082845115759409,0.022775888131657017,80.73034394814116,21.0,26.7,20.0,25.56,0.0,0.0,30.08454811510116,0.0,0.02279394749349907 
 08/25  23:33:00,24.125,14.73,0.010973002244438779,56.2,0.0,0.0,0.0,28.74944857967751,29.591245523328327,25.58938036392044,25.58954304487679,25.589543044876679,25.58954304487645,25.589543044876906,25.589380372374764,28.722378140736983,28.745177860512525,30.033756936349467,29.61504748914539,29.58210554438725,26.390049906090657,30.081113140473229,0.02275776915588926,80.67640259785671,21.0,26.7,20.0,25.56,0.0,0.0,30.082845115759409,0.0,0.022775888131657017 
 08/25  23:34:00,24.116666666666668,14.74,0.010980658101980238,56.266666666666669,0.0,0.0,0.0,28.7468092438063,29.586724176590964,25.584072079967144,25.58423468980436,25.584234689805045,25.584234689804249,25.584234689804647,25.584072088417999,28.71983025025495,28.74282611175998,30.0323954447191,29.611480707233775,29.579135965475645,26.376983057665908,30.079352705700506,0.02273959107969213,80.62237653738306,21.0,26.7,20.0,25.56,0.0,0.0,30.081113140473229,0.0,0.02275776915588926 
 08/25  23:35:00,24.10833333333333,14.75,0.010988303979871044,56.33333333333333,0.0,0.0,0.0,28.744179969674403,29.582221383661034,25.578761071616328,25.578923610500284,25.578923610499716,25.57892361049943,25.578923610500057,25.57876108006201,28.71729173178093,28.7404833982224,30.031034183064607,29.607930412640216,29.57617339116941,26.363863092231349,30.077564297887564,0.022721354417710984,80.56826275947411,21.0,26.7,20.0,25.56,0.0,0.0,30.079352705700506,0.0,0.02273959107969213 
